batch,score,loss,loss_v
851,-38,-4.6167583,266.1677
852,-50,-3.9650884,508.8792
853,-46,-1.9891042,418.77466
854,-42,-0.5234425,482.7694
855,-40,-4.254254,301.9817
856,-22,-0.520332,59.65159
857,-46,-0.25716352,500.21194
858,-16,-0.6280363,250.56718
859,-50,-2.7501276,508.0632
860,-42,-0.7201575,482.49216
861,-48,-0.46062988,505.5067
862,-50,-4.498117,507.89554
863,-36,-1.4371272,238.08293
864,-34,-2.0395167,425.11597
865,-44,-3.2193465,345.85266
866,-38,-2.934631,259.86975
867,-44,-0.6177323,491.9406
868,-50,-0.29700047,507.7023
869,-50,-1.5587734,507.36758
870,-50,-3.5973058,507.3343
871,-44,-1.3133082,345.55438
872,-40,-1.3940718,469.76794
873,-40,-0.8101781,469.80515
874,-24,-0.22138733,91.32478
875,-34,-0.6807957,193.36568
876,-44,-2.1707416,491.2483
877,-50,-4.4206214,506.7666
878,-28,-2.0968628,369.24445
879,-40,-1.5812083,469.3104
880,-48,-0.8600676,458.6597
881,-42,-3.6379786,481.0111
882,-44,-3.6219218,371.17032
883,-36,-1.4892347,440.3796
884,-24,-0.8936455,84.709694
885,-50,-6.647462,506.28284
886,-50,-6.0747504,506.11874
887,-50,-8.719335,506.23923
888,-36,-1.8605236,236.97406
889,-46,-1.9091439,394.14075
890,-32,-0.8224515,142.1699
891,-50,-5.374026,505.78503
892,-34,-1.1763798,205.51248
893,-36,-1.3423637,197.85098
894,-50,-3.3329277,505.76944
895,-26,-3.053055,97.22931
896,-38,-2.1618285,454.58875
897,-50,-1.2679344,505.77655
898,-32,-1.4612559,149.95357
899,-46,-0.5125584,497.62125
900,-50,-4.4552517,505.38828
901,-44,-2.3239243,489.76413
902,-50,-1.8140404,505.14188
903,-44,-3.9472833,489.6187
904,-28,-2.3859537,367.70944
905,-34,-0.7172194,173.43121
906,-50,-4.8746166,504.94296
907,-48,-3.6062481,502.49432
908,-40,-1.8795395,259.53046
909,-40,-3.868977,257.3363
910,-50,-4.839061,504.64316
911,-36,-1.2664254,438.7341
912,-50,-8.216642,504.66486
913,-44,-2.6868708,488.96945
914,-50,-3.9193823,504.44913
915,-16,-3.583457,248.1727
916,-38,-3.1803346,226.29082
917,-44,-4.9615407,488.59933
918,-50,-4.696086,504.08972
919,-50,-6.719246,504.0675
920,-40,-2.8904548,466.81836
921,-50,-4.4646716,503.922
922,-50,-8.185994,503.96786
923,-42,-5.361972,384.87946
924,-50,-6.1273108,503.71545
925,-38,-5.9290233,262.65894
926,-34,-7.921835,421.33017
927,-32,-4.5875783,403.8018
928,-50,-2.510979,503.72522
929,-46,-2.585279,495.49765
930,-48,-5.8528295,500.94296
931,-42,-5.9222045,335.88684
932,-44,-2.7534132,344.19043
933,-36,-7.2808213,371.2386
934,-50,-10.721734,503.16974
935,-38,-3.5452387,268.12384
936,-40,-7.5667367,465.64917
937,-50,-5.086474,503.19504
938,-44,-3.0802069,487.16815
939,-46,-5.0391846,416.05646
940,-50,-2.659757,503.02823
941,-50,-6.572122,502.50906
942,-16,-0.34782565,33.221546
943,-36,-3.5057142,234.56857
944,-48,-5.294483,444.612
945,-50,-9.404873,502.41046
946,-50,-5.4856405,502.27008
947,-50,-5.5674095,502.12418
948,-50,-7.475314,502.0603
949,-50,-5.5387545,502.13
950,-34,-3.271766,162.07257
951,-50,-9.461144,501.95114
952,-32,-3.9434695,155.67584
953,-34,-2.183672,175.94916
954,-44,-4.170892,486.1918
955,-46,-5.1538615,390.1833
956,-42,-5.445764,296.83875
957,-50,-6.51218,501.58038
958,-32,-2.340037,152.9101
959,-50,-9.165603,501.54257
960,-50,-8.963068,501.40057
961,-44,-5.7499013,485.7638
962,-42,-6.817936,367.69946
963,-38,-5.864415,450.47693
964,-50,-11.976351,501.16617
965,-50,-14.16556,501.13434
966,-30,-2.3556843,133.33157
967,-34,-7.7234178,418.91745
968,-50,-10.171622,500.9296
969,-34,-5.636788,195.72223
970,-50,-13.748139,500.7955
971,-44,-5.5150013,484.9501
972,-38,-5.490428,254.94473
973,-34,-4.696433,171.10187
974,-42,-6.2032704,295.1255
975,-46,-5.794003,492.5032
976,-32,-3.4271042,142.44745
977,-46,-6.2193804,492.46765
978,-50,-11.167639,500.2652
979,-40,-8.101289,462.74
980,-30,-7.73365,262.06757
981,-50,-6.391756,500.06946
982,-34,-4.960079,195.21967
983,-38,-5.398795,449.23987
984,-50,-11.275674,499.93652
985,-30,-1.999767,122.775215
986,-50,-14.313263,499.80078
987,-50,-9.116559,499.68698
988,-12,-0.062294263,33.820503
989,-30,-4.2445765,119.827484
990,-50,-11.634404,499.524
991,-50,-10.434413,499.52695
992,-50,-7.8165007,499.43555
993,-50,-9.900874,499.37344
994,-50,-12.360232,499.33914
995,-24,-3.8543043,323.79745
996,-38,-8.086877,448.4361
997,-50,-7.309794,499.16016
998,-42,-7.304579,473.4307
999,-20,-5.84191,283.88956
1000,-16,-2.5034196,40.74013
1001,-50,-9.202245,498.83762
1002,-28,-3.8551922,94.29279
1003,-30,-3.415884,132.42747
1004,-50,-14.206759,498.72208
1005,-42,-6.758668,473.15457
1006,-50,-11.51001,498.58273
1007,-10,-6.260357,190.37892
1008,-50,-11.403223,498.4881
1009,-50,-9.253078,498.3409
1010,-40,-8.23427,461.10965
1011,-22,-2.3986719,66.167885
1012,-48,-9.09231,450.5096
1013,-50,-10.083549,498.18112
1014,-32,-2.212902,151.31308
1015,-44,-5.2465606,374.44687
1016,-42,-5.684251,323.01965
1017,-42,-2.7664294,472.4997
1018,-40,-4.146337,284.22302
1019,-38,-4.6897445,247.73271
1020,-40,-9.142481,460.47668
1021,14,-0.4881695,99.841286
1022,-36,-4.380237,187.97142
1023,-50,-7.804062,497.60413
1024,-50,-9.845001,497.52484
1025,-40,-6.1644554,460.14047
1026,-38,-4.471829,226.97746
1027,-28,-5.0118365,148.54057
1028,-42,-7.279051,330.8544
1029,-40,-8.619834,459.94754
1030,-42,-4.736371,471.7284
1031,-30,-5.9085703,121.98281
1032,-50,-11.059862,497.01624
1033,-36,-4.6873946,192.8265
1034,-38,-10.22694,446.166
1035,-50,-10.433492,496.8333
1036,-42,-5.159777,471.45792
1037,-44,-5.563943,481.11258
1038,-34,-6.1338325,187.2541
1039,-34,-4.2431636,181.66455
1040,-48,-7.848165,451.37225
1041,-24,-2.5309916,71.05513
1042,-40,-5.358002,256.66382
1043,-44,-7.0373445,480.77054
1044,-50,-10.258347,496.28894
1045,-50,-7.451557,496.20563
1046,-28,-6.0285845,161.82233
1047,-50,-10.959704,496.15054
1048,-38,-10.017993,445.46484
1049,-50,-11.464234,496.01157
1050,-40,-10.413217,458.73434
1051,-50,-7.778592,495.89062
1052,-14,-0.14638712,33.216797
1053,-36,-6.1181955,223.65204
1054,-50,-9.173037,495.68607
1055,-44,-8.254077,430.71426
1056,-50,-9.131708,495.58408
1057,-50,-9.888335,495.5275
1058,-50,-5.656867,495.40707
1059,-32,-3.1950853,150.06157
1060,-46,-5.919027,402.17456
1061,-44,-6.6046734,364.82632
1062,-26,-9.380795,340.2927
1063,-46,-9.628314,487.22382
1064,-50,-5.655724,494.96
1065,-46,-4.7464533,487.13293
1066,6,7.990068,180.74268
1067,-30,-3.0767117,131.53131
1068,-50,-5.213143,494.76743
1069,-50,-8.624858,494.80215
1070,-44,-7.5574374,479.05582
1071,-22,-8.5444565,300.6146
1072,-30,-4.2150483,121.31456
1073,-50,-9.989338,494.5326
1074,-36,-9.963741,363.75696
1075,-50,-8.058614,494.36093
1076,-50,-10.258818,494.3496
1077,-50,-12.517349,494.34552
1078,-34,-4.317224,167.78773
1079,-50,-6.865708,494.1769
1080,-50,-11.752096,494.11804
1081,4,4.504988,184.7128
1082,-34,-4.1039386,171.89145
1083,-40,-5.9788365,253.26944
1084,-38,-6.186817,255.733
1085,-50,-7.974203,493.8364
1086,-50,-12.805889,493.77524
1087,-50,-8.106167,493.75992
1088,-50,-11.373444,493.71384
1089,-38,-4.356387,227.76797
1090,-28,-7.6081414,358.29065
1091,-42,-6.1285024,468.17856
1092,-48,-6.532926,490.84012
1093,-50,-8.757596,493.40958
1094,-50,-12.125752,493.35895
1095,-50,-10.219381,493.30423
1096,-42,-6.035426,299.28394
1097,-50,-12.334995,493.13794
1098,-30,-8.4283285,376.5871
1099,-42,-7.7064204,290.29483
1100,-50,-7.6715384,492.91672
1101,-22,-8.947949,299.2727
1102,-38,-8.025233,406.81277
1103,-50,-12.933642,492.77216
1104,-50,-9.6396265,492.7256
1105,-36,-5.958844,197.28716
1106,-50,-13.060051,492.585
1107,-36,-10.221176,352.7127
1108,-22,-8.454899,298.95102
1109,-50,-9.783943,492.34457
1110,-16,-1.2186055,33.019753
1111,-32,-7.647082,204.74559
1112,-50,-9.298237,492.23035
1113,-50,-10.244494,492.06198
1114,-50,-10.793789,492.03894
1115,-12,-1.7499787,31.961342
1116,-50,-9.421655,491.9542
1117,-50,-12.118687,491.91345
1118,-32,-2.9632423,148.42024
1119,-50,-9.111348,491.7658
1120,-34,-8.084352,304.58673
1121,-50,-13.978246,491.66855
1122,-50,-12.456833,491.61707
1123,-50,-13.107466,491.54343
1124,-50,-13.389308,491.45935
1125,-50,-11.077325,491.39993
1126,-50,-12.682264,491.35376
1127,-50,-9.143971,491.2868
1128,-50,-10.087638,491.21063
1129,-40,-7.849749,278.66345
1130,-32,-8.169103,392.75598
1131,-50,-9.282526,491.0052
1132,-50,-10.686899,490.9446
1133,-50,-10.072268,490.88293
1134,-38,-5.13013,253.47433
1135,-28,-8.260341,355.92285
1136,-50,-11.91245,490.6497
1137,-36,-8.520931,425.6057
1138,-36,-7.99159,425.51953
1139,-50,-6.5177364,490.4078
1140,-50,-7.9666257,490.34872
1141,-48,-7.9717617,445.51678
1142,-50,-7.5356812,490.22073
1143,-50,-8.5020075,490.19882
1144,-34,-3.0652974,165.6322
1145,-50,-11.7480955,490.05115
1146,-42,-7.574565,288.00598
1147,-50,-12.161028,489.9321
1148,-46,-7.2346954,401.8504
1149,-50,-11.1503105,489.76477
1150,-40,-4.6029572,282.80508
1151,-50,-11.163399,489.6537
1152,-42,-6.1712923,324.64102
1153,-22,-4.0283093,296.79773
1154,-30,-4.249477,373.4944
1155,-30,-5.0657554,128.96413
1156,-40,-6.9165897,415.641
1157,-50,-12.241797,489.27426
1158,-46,-10.080549,481.07437
1159,-46,-5.460251,379.2579
1160,-46,-8.087996,480.99277
1161,-36,-9.131192,423.97745
1162,-50,-11.05206,488.92862
1163,-40,-5.6414833,452.0363
1164,-36,-4.858876,203.1174
1165,-28,-6.272197,354.26938
1166,-50,-7.216195,488.62457
1167,-50,-9.485035,488.56387
1168,-36,-4.0383353,180.77782
1169,-34,-6.943879,407.63016
1170,-50,-9.600399,488.58417
1171,-16,-1.0293941,36.03937
1172,-50,-10.418786,488.26428
1173,-50,-8.768539,488.25778
1174,-50,-9.980249,488.12634
1175,-50,-9.699588,488.04868
1176,-36,-4.8406315,190.91399
1177,-50,-12.542614,487.9525
1178,-50,-13.496633,487.89438
1179,-32,-4.350479,139.73952
1180,-50,-11.147325,487.7708
1181,-50,-11.202476,487.71814
1182,-50,-7.647823,487.6243
1183,-50,-9.940906,487.57617
1184,-28,-7.239143,181.09882
1185,-30,-4.802427,118.39309
1186,-44,-7.855789,354.9
1187,-50,-10.312853,487.30832
1188,-26,-4.4628553,90.46675
1189,-32,-4.1062493,136.32346
1190,-38,-4.627699,213.2717
1191,-12,-2.9122386,37.345158
1192,-28,-9.548608,322.20367
1193,-50,-11.302195,486.99063
1194,-50,-13.363639,486.9434
1195,-50,-8.575537,486.9023
1196,-30,-6.0828547,156.38419
1197,-22,-4.422218,84.18688
1198,-50,-9.886245,486.7368
1199,-50,-12.185195,486.67203
1200,-28,-6.9286656,223.17308
1201,-50,-12.7404375,486.55557
1202,-30,-7.707054,370.969
1203,-10,1.4733657,46.548553
1204,-22,-6.10363,92.27274
1205,-50,-11.493554,486.32907
1206,-50,-10.776443,486.29822
1207,-50,-9.482506,486.2086
1208,-50,-8.512436,486.16165
1209,-50,-10.132696,486.1083
1210,-14,-3.735834,62.122158
1211,-50,-14.815197,486.00757
1212,-26,-6.161573,117.67876
1213,-30,-10.774004,338.07397
1214,-36,-10.221996,421.11694
1215,-34,-6.70011,169.58281
1216,-38,-6.632057,221.74957
1217,-30,-5.3534694,121.96382
1218,-32,-9.151755,388.07074
1219,-40,-10.417589,377.09985
1220,-50,-12.473456,485.46964
1221,-50,-12.1129465,485.44275
1222,-50,-12.718857,485.35574
1223,-50,-13.04998,485.30548
1224,-42,-8.2552395,287.66025
1225,-10,0.32362628,33.47327
1226,-50,-12.555701,485.14932
1227,-50,-11.827647,485.08813
1228,-34,-6.1602077,161.69609
1229,-50,-10.998764,484.95734
1230,-50,-12.460651,484.91956
1231,-50,-13.362628,484.84195
1232,-50,-10.69597,484.7609
1233,-22,-5.337598,87.22559
1234,-22,-2.3767786,48.204456
1235,-40,-6.036839,255.3646
1236,-50,-13.492736,484.55423
1237,-36,-8.563224,419.91473
1238,-44,-8.208081,328.1021
1239,-36,-5.07505,192.51096
1240,-50,-10.436976,484.33478
1241,-50,-9.849568,484.25195
1242,-50,-12.229527,484.18942
1243,-44,-8.542083,468.5862
1244,-50,-13.381992,484.09622
1245,-50,-12.192861,484.00763
1246,-50,-11.3853655,483.94592
1247,-6,0.74168766,33.647297
1248,-38,-5.809658,227.8895
1249,-50,-13.091748,483.7955
1250,-8,-6.6702156,167.42078
1251,-32,-7.3311353,222.2227
1252,-22,-3.3604453,58.940895
1253,-44,-9.430224,326.34848
1254,-36,-4.633256,192.00284
1255,-50,-9.202239,483.43216
1256,-50,-10.540981,483.38876
1257,-48,-9.16186,427.1243
1258,-50,-12.207307,483.30896
1259,-28,-6.501319,136.38077
1260,-40,-9.877782,364.26382
1261,-50,-9.763051,483.08682
1262,-50,-10.7799425,483.03198
1263,10,-1.0721262,83.80082
1264,-50,-12.558787,482.9343
1265,-50,-10.198145,482.8877
1266,-6,-5.9473987,152.5658
1267,-38,-5.1258674,220.86696
1268,-16,-2.1220589,38.108395
1269,-20,-7.4722857,223.62222
1270,-42,-10.79738,457.4337
1271,2,3.645927,59.537968
1272,-50,-10.1742735,482.50055
1273,-50,-11.102128,482.4637
1274,-50,-10.346126,482.42328
1275,-26,-7.3811655,153.10052
1276,-50,-11.26472,482.30374
1277,-50,-11.547218,482.2568
1278,-16,-6.195099,191.17465
1279,-30,-10.764015,367.2457
1280,-28,-6.500356,198.42088
1281,-36,-4.1898365,191.1363
1282,-34,-5.467173,178.6222
1283,-36,-3.4195523,191.06506
1284,-50,-9.313392,481.85208
1285,-50,-10.266324,481.7969
1286,-42,-8.280832,456.66345
1287,-50,-8.293752,481.76755
1288,-36,-6.7261705,192.69307
1289,-50,-11.91469,481.5844
1290,-38,-10.041912,431.71747
1291,-50,-12.089878,481.47626
1292,-50,-11.500383,481.3919
1293,-28,-5.277812,108.24834
1294,-20,-3.8702438,59.364166
1295,-50,-11.864487,481.21683
1296,-50,-11.21704,481.15527
1297,-44,-9.823123,465.6687
1298,-40,-8.114058,339.58328
1299,-50,-11.253646,480.98676
1300,-50,-11.048212,480.9266
1301,-18,-5.480132,120.298584
1302,-34,-6.145958,166.69383
1303,-40,-6.778032,250.06577
1304,-32,-9.653471,288.9343
1305,-24,-8.450006,172.24673
1306,-50,-10.379685,480.59525
1307,-50,-9.437218,480.47284
1308,-50,-9.553402,480.44806
1309,-38,-8.571775,329.77353
1310,-50,-13.189558,480.32968
1311,-50,-10.990889,480.285
1312,-22,-8.260289,290.03772
1313,-20,-4.9514127,92.17502
1314,-40,-6.031887,252.18958
1315,-50,-12.134791,480.03262
1316,-50,-13.179932,479.9774
1317,-50,-11.665494,479.90894
1318,-50,-12.238949,479.83163
1319,-24,-3.3910706,62.22389
1320,-50,-9.629126,479.69778
1321,-50,-10.177443,479.65027
1322,-50,-11.405817,479.6202
1323,-50,-12.7077675,479.5719
1324,-50,-9.99804,479.47195
1325,-2,5.0944967,123.9622
1326,-50,-12.617082,479.35382
1327,-38,-9.0684395,389.9736
1328,-34,-7.4269733,166.74786
1329,-34,-8.182292,189.2129
1330,-32,-10.117922,382.36884
1331,-50,-11.94999,479.11115
1332,-30,-5.2437563,129.95596
1333,-34,-10.10525,305.644
1334,-6,-1.1842794,24.313381
1335,-20,-6.1778326,103.81358
1336,-50,-11.136537,478.7768
1337,-50,-12.598348,478.769
1338,-50,-13.901861,478.72205
1339,-50,-11.470644,478.61063
1340,-50,-12.160445,478.55786
1341,-46,-11.16958,465.45532
1342,-30,-8.460471,225.09578
1343,-50,-13.388422,478.40237
1344,-32,-7.6994724,214.45325
1345,-50,-11.031666,478.27243
1346,-50,-12.431725,478.216
1347,-50,-13.375874,478.15585
1348,-24,-8.866169,307.78833
1349,-50,-13.721461,478.02567
1350,-50,-11.693599,477.93878
1351,-22,-7.4877553,176.07849
1352,-8,-3.255242,39.904007
1353,-50,-11.187523,477.76212
1354,-44,-9.33581,328.5932
1355,-50,-11.695012,477.64282
1356,-46,-12.109341,419.11304
1357,-50,-12.964018,477.55283
1358,-50,-11.549428,477.46747
1359,-50,-13.342502,477.3956
1360,-4,-0.99710655,23.292175
1361,-18,-2.7847023,46.09188
1362,-20,-2.6594462,42.10512
1363,-50,-9.961329,477.16852
1364,-50,-13.394656,477.12775
1365,-28,-10.818666,344.65906
1366,-50,-11.241943,477.00293
1367,-50,-12.75856,476.95428
1368,-34,-8.299773,263.76398
1369,-50,-11.606937,476.84207
1370,-50,-13.249954,476.80167
1371,-50,-13.756934,476.71378
1372,-26,-6.469297,120.959625
1373,-36,-5.5619826,187.99518
1374,-6,0.23437443,27.456863
1375,-50,-12.262693,476.47256
1376,-34,-6.7683506,180.7777
1377,-50,-12.152325,476.3474
1378,-50,-12.885841,476.3284
1379,-30,-7.2525396,175.64441
1380,-20,-9.622725,268.1595
1381,-34,-7.5054593,237.12115
1382,12,8.344914,230.58922
1383,-50,-13.920952,476.08383
1384,-38,-7.3352084,215.52179
1385,-50,-12.555626,475.93585
1386,-38,-6.9905834,215.40076
1387,-16,-4.3192515,69.00578
1388,-24,-7.5977507,138.60747
1389,-50,-14.35541,475.78293
1390,-16,-6.7853646,230.6029
1391,-20,-4.1224804,66.22056
1392,-50,-10.583176,475.60907
1393,-20,-2.014622,39.5727
1394,-50,-11.514009,475.54306
1395,-50,-11.129342,475.49344
1396,-34,-5.301074,174.7428
1397,-38,-9.481086,357.66656
1398,-30,-4.229343,106.01942
1399,-50,-13.099271,475.27914
1400,-40,-7.122196,243.90584
1401,-50,-10.672397,475.16974
1402,-50,-11.563079,475.1339
1403,-50,-11.087137,475.09705
1404,-50,-10.982137,474.99557
1405,-50,-12.200766,474.96146
1406,-50,-10.83269,474.88855
1407,-50,-11.983691,474.8503
1408,-50,-10.91317,474.78952
1409,-44,-9.007271,321.96884
1410,-30,-8.123983,270.558
1411,-34,-5.9998374,156.53218
1412,-50,-12.50544,474.54297
1413,-16,-4.6614676,62.270897
1414,-50,-10.296279,474.37335
1415,-50,-9.899576,474.36813
1416,-50,-11.27899,474.29077
1417,-50,-11.747822,474.24258
1418,-50,-12.411271,474.16937
1419,-50,-11.588529,474.0795
1420,-50,-13.1113405,474.03238
1421,-26,-10.209769,323.50833
1422,-18,-4.920377,70.453735
1423,-36,-7.8420696,271.4872
1424,-50,-12.835382,473.82138
1425,-14,-3.0639827,39.985992
1426,-50,-12.116093,473.70554
1427,-50,-12.71353,473.58994
1428,-20,-5.615258,89.54844
1429,-50,-12.655377,473.49387
1430,-30,-7.278417,139.3531
1431,-50,-12.025916,473.36807
1432,-28,-6.407359,113.9812
1433,-50,-13.16743,473.29663
1434,-50,-13.613318,473.21085
1435,-50,-14.000703,473.19614
1436,-50,-11.480895,473.08835
1437,-50,-12.695189,473.01602
1438,-38,-8.228437,218.48341
1439,-50,-12.225772,472.89676
1440,-50,-12.857083,472.85175
1441,-50,-12.249735,472.80347
1442,-50,-13.050878,472.71344
1443,-50,-12.964575,472.6348
1444,6,-0.7860551,39.62672
1445,-50,-12.802305,472.5266
1446,-14,-1.5928175,31.47153
1447,-50,-12.582231,472.4309
1448,-40,-9.512294,269.83896
1449,-4,1.6736895,39.79441
1450,-50,-13.008179,472.22995
1451,-50,-13.524667,472.203
1452,-50,-12.08571,472.13095
1453,-22,-6.0128775,98.38843
1454,-50,-12.622389,472.00296
1455,-50,-14.049716,471.96313
1456,-50,-13.917966,471.90393
1457,-32,-5.6637917,126.29226
1458,-28,-11.577065,340.41946
1459,-28,-4.8632097,89.80402
1460,-50,-13.26642,471.6693
1461,-50,-10.813824,471.6226
1462,-50,-12.716747,471.5807
1463,-42,-13.169744,446.6523
1464,-50,-9.996719,471.42282
1465,-50,-12.113219,471.37125
1466,-48,-8.315124,415.35
1467,-50,-12.42625,471.25842
1468,-50,-11.286561,471.1829
1469,-6,2.7154887,61.97948
1470,-34,-10.32739,299.386
1471,-50,-9.493603,470.9891
1472,-50,-11.766794,470.9503
1473,-32,-2.832209,138.89374
1474,-34,-4.2029014,152.02946
1475,-12,-2.2652383,32.342144
1476,-50,-11.2528715,470.7288
1477,-14,-5.179299,92.10976
1478,-36,-4.858071,184.55128
1479,-50,-12.106639,470.567
1480,-50,-11.63966,470.51004
1481,-10,-1.603792,27.034243
1482,-34,-3.7866142,159.72015
1483,-26,-5.471414,110.71702
1484,-28,-6.834704,152.19928
1485,-28,-10.294862,261.18176
1486,-30,-6.426686,125.66845
1487,-36,-4.7479653,184.31125
1488,-50,-11.08205,470.15356
1489,-44,-8.560226,317.214
1490,-50,-12.316509,470.03937
1491,-24,-5.497553,102.16165
1492,-50,-11.672794,469.96912
1493,-26,-3.5156176,68.11339
1494,-50,-10.833226,469.86914
1495,-32,-5.0970063,127.68269
1496,-36,-10.996487,368.5176
1497,-50,-12.825366,469.69476
1498,-20,-7.8420906,263.58313
1499,-50,-12.409349,469.61923
1500,-50,-11.677084,469.52274
1501,-40,-9.498876,433.3983
1502,-50,-13.172747,469.43704
1503,-50,-13.281257,469.3627
1504,-14,-3.1639743,40.942257
1505,-50,-11.449453,469.2553
1506,-50,-13.083999,469.20172
1507,-32,-9.843682,313.74945
1508,10,-1.2676036,84.44015
1509,-50,-10.426515,469.02023
1510,-30,-9.29422,324.24307
1511,-50,-11.453775,468.929
1512,0,1.601686,30.993145
1513,-34,-6.1343336,150.8975
1514,-18,-9.247596,244.52113
1515,-4,2.9522927,68.79063
1516,-50,-13.139142,468.67212
1517,-50,-10.713729,468.58948
1518,-34,-7.1124077,198.65816
1519,-50,-11.506333,468.49567
1520,-2,2.1670086,44.17156
1521,-30,-5.0413294,119.14834
1522,-36,-9.476073,372.59943
1523,-28,-6.3651304,117.641335
1524,-50,-12.120093,468.2784
1525,-50,-11.86822,468.2593
1526,-50,-12.261674,468.1857
1527,-50,-12.860538,468.13086
1528,-36,-9.95923,404.69806
1529,-26,-6.844761,129.48465
